sk_pedido,sk_cliente,sk_produto,valor_venda,qtd_vendida,custo_envio,valor_unit
10811,441,1811,66.58,2,8.4,33.29
16048,352,1811,33.29,1,8.4,33.29
16049,689,1369,99.72,2,8.4,49.86
13732,1340,486,133.2,1,8.4,133.2
16050,1102,1252,110.784,2,8.4,55.392
937,546,2175,41.6,2,8.4,20.8
7217,154,1300,88.032,2,8.39,44.016
16051,884,1217,65.6,2,8.39,32.8
14789,221,988,93.42,3,8.39,31.14
2508,468,3210,23.64,4,8.39,5.91
16052,874,1094,109.08,2,8.39,54.54
13300,488,1391,295.56,4,8.39,73.89
466,30,2018,84.69,3,8.39,28.23
16053,717,1823,127.95,3,8.39,42.65
6148,1299,134,61.2,1,8.39,61.2
16054,1111,2699,50.58,2,8.39,25.29
16055,1127,1185,124.41,1,8.39,124.41
16056,983,1289,97.02,2,8.39,48.51
5998,358,1869,248.28,6,8.39,41.38
2829,640,2512,100.8,3,8.39,33.6
16057,612,2082,59.136,2,8.39,29.568
2640,19,2040,49.68,3,8.38,16.56
16058,925,803,203.14,7,8.38,29.02
16059,68,2621,51.72,4,8.38,12.93
16060,455,3235,58.65,5,8.38,11.73
11583,1083,566,250.2732,4,8.38,62.5683
7386,919,1342,61.96,2,8.38,30.98
5046,91,2513,68.64,11,8.38,6.24
16061,904,1731,108.66,1,8.38,108.66
16062,1289,394,76.905,1,8.38,76.905
16063,383,2158,55.86,3,8.38,18.62
10414,7,3116,45.72,2,8.38,22.86
10987,24,1706,77.28,2,8.38,38.64
16064,711,1184,97.2,4,8.38,24.3
9084,870,1634,151.38,3,8.38,50.46
7978,412,609,163.704,2,8.38,81.852
3171,639,2480,50.5,5,8.37,10.1
16065,680,888,92.64,2,8.37,46.32
3258,593,2749,41.472,2,8.37,20.736
16066,636,3257,180.252,2,8.37,90.126
8376,151,538,81.7218,2,8.37,40.8609
15354,1157,1734,94.05,3,8.37,31.349999999999998
16067,182,2216,109.7895,5,8.37,21.957900000000002
2307,332,383,117.18,2,8.37,58.59
125,115,1996,62.31,3,8.37,20.77
16068,1115,1422,125.22,2,8.37,62.61
14174,1069,1975,21.222,2,8.37,10.611
15712,447,463,172.89,1,8.37,172.89
4048,1171,1454,54.66,1,8.37,54.66
15455,627,2517,59.4,3,8.37,19.8
16069,1083,2705,118.8,9,8.37,13.2
8821,1135,2149,61.392,3,8.37,20.464000000000002
16070,849,2514,40.36,2,8.36,20.18
16071,175,2175,119.16,6,8.36,19.86
7374,50,1729,117.6,2,8.36,58.8
16072,854,3215,52.704,2,8.36,26.352
3817,374,1855,55.74,2,8.36,27.87
12666,331,2743,76.86,3,8.36,25.62
1656,71,1628,196.7715,5,8.36,39.3543
11925,15,681,137.565,2,8.36,68.7825
3169,788,965,82.782,3,8.36,27.593999999999998
16073,1266,1419,205.08,4,8.36,51.27
5196,1238,2515,84.24,8,8.36,10.53
16074,648,2507,41.16,5,8.35,8.232
8555,371,2637,110.025,5,8.35,22.005000000000003
16075,568,529,73.65,1,8.35,73.65
11669,1085,2279,34.98,2,8.35,17.49
16076,15,1894,80.244,6,8.35,13.374
4453,154,2232,99.0,6,8.35,16.5
1339,274,1490,114.3,3,8.35,38.1
12360,590,3193,72.45,7,8.35,10.35
16077,766,1937,170.1,5,8.35,34.019999999999996
829,578,2516,36.882,2,8.35,18.441
4836,486,1309,123.21,3,8.35,41.07
4088,345,3297,46.26,3,8.35,15.42
16078,547,2802,112.8,8,8.35,14.1
10658,852,1350,116.04,2,8.35,58.02
1543,818,1237,78.272,2,8.35,39.136
3568,852,1819,113.94,6,8.35,18.99
7794,1196,888,46.32,1,8.35,46.32
128,118,1542,40.4,4,8.35,10.1
16079,124,444,82.26,1,8.35,82.26
3962,56,2842,49.76,4,8.34,12.44
5221,303,1317,36.0,4,8.34,9.0
11767,701,2051,76.05,3,8.34,25.349999999999998
3761,115,2517,148.5,5,8.34,29.7
6440,658,500,174.33,1,8.34,174.33
14293,85,1713,91.935,3,8.34,30.645
16080,219,1767,95.616,4,8.34,23.904
2488,792,1706,69.3,2,8.34,34.65
16081,802,315,225.296,2,8.34,112.648
5079,1170,2518,40.032,8,8.34,5.004
16082,1330,161,191.898,2,8.34,95.949
10457,1482,3207,85.32,6,8.34,14.219999999999999
16083,1434,1702,200.88,4,8.34,50.22
16084,921,633,120.08,1,8.34,120.08
11922,117,1057,131.52,4,8.33,32.88
16085,535,1742,41.6,2,8.33,20.8
16086,207,807,133.02,3,8.33,44.34
13069,257,2338,74.48,4,8.33,18.62
16087,435,994,85.48,2,8.33,42.74
9138,711,1104,52.0,2,8.33,26.0
14207,302,3033,37.44,4,8.33,9.36
7160,703,3011,68.04,3,8.33,22.680000000000003
16088,925,3087,54.75,5,8.33,10.95
16089,437,1176,73.872,2,8.33,36.936
16090,367,1995,108.7881,1,8.33,108.7881
2229,632,883,69.786,1,8.33,69.786
16091,1045,91,284.4,6,8.33,47.4
16092,158,2422,99.0,2,8.33,49.5
15892,1153,2519,49.98,2,8.33,24.99
16093,961,2778,50.1,2,8.33,25.05
16094,1254,2340,58.74,2,8.33,29.37
538,425,2197,93.12,4,8.33,23.28
16095,29,2219,97.26,3,8.32,32.42
16096,209,2201,78.44,2,8.32,39.22
3979,1011,1096,157.86,3,8.32,52.620000000000005
16097,181,1739,88.695,5,8.32,17.738999999999997
2013,464,1899,97.68,2,8.32,48.84
7327,303,2220,161.16,4,8.32,40.29
873,519,2199,107.784,8,8.32,13.473
16098,3,3218,100.38,7,8.32,14.34
16099,708,795,209.3,2,8.32,104.65
16100,1566,1722,80.46,1,8.32,80.46
16101,1068,1899,97.68,2,8.32,48.84
5779,503,2409,79.08,4,8.32,19.77
11936,1280,1594,90.42,2,8.32,45.21
16102,91,1206,105.06,3,8.32,35.02
16103,654,368,100.54,1,8.32,100.54
16104,237,953,101.1,3,8.32,33.699999999999996
12294,6,971,154.92984,2,8.31,77.46492
6628,905,1605,64.88,2,8.31,32.44
7990,182,2661,32.208,4,8.31,8.052
16105,907,1623,123.456,4,8.31,30.864
16106,721,2447,79.8,5,8.31,15.959999999999999
1442,899,606,303.66,2,8.31,151.83
7582,122,1739,53.217,3,8.31,17.739
13465,143,705,66.36,4,8.31,16.59
1492,227,1480,160.5741,1,8.31,160.5741
12769,847,2893,191.808,6,8.31,31.968
1827,531,1020,82.98,2,8.31,41.49
9336,611,1507,46.344,3,8.31,15.448
16107,836,1909,51.168,2,8.31,25.584
16108,940,1473,41.364,1,8.31,41.364
5002,1225,242,124.011,1,8.31,124.011
15548,473,2520,71.1,6,8.31,11.85
16109,159,1878,96.42,5,8.31,19.284
12312,382,2718,52.98,3,8.31,17.66
3660,228,3536,102.88,8,8.31,12.86
14414,472,1824,134.92,2,8.3,67.46
16110,83,2214,175.7,7,8.3,25.099999999999998
11019,837,2500,88.47,3,8.3,29.49
16111,732,2182,66.6,4,8.3,16.65
110,103,2020,26.1,2,8.3,13.05
16112,304,1130,74.0658,2,8.3,37.0329
2533,152,1853,103.2,2,8.3,51.6
6066,732,2117,85.752,2,8.3,42.876
14723,300,1974,130.896,3,8.3,43.632
16113,847,1531,55.992,1,8.3,55.992
16114,1501,1895,40.32,2,8.3,20.16
8511,843,1406,36.459,1,8.3,36.459
4048,1171,1642,44.7,1,8.3,44.7
16115,876,402,53.64,1,8.3,53.64
16116,22,1104,62.4,3,8.29,20.8
16117,394,1953,55.44,4,8.29,13.86
3755,656,557,64.38,3,8.29,21.459999999999997
403,335,402,241.38,5,8.29,48.275999999999996
16118,486,3103,52.4223,7,8.29,7.4889
9331,665,973,315.252,3,8.29,105.084
12406,460,1289,80.0415,3,8.29,26.6805
16119,445,1233,114.95,5,8.29,22.990000000000002
1644,106,2521,43.56,3,8.29,14.520000000000001
16120,468,2181,136.96,4,8.29,34.24
16121,720,2522,31.104,6,8.29,5.184
16122,1109,2430,129.6,12,8.29,10.799999999999999
16123,945,769,155.142,6,8.29,25.857
377,317,3564,24.09,1,8.29,24.09
16124,102,149,49.0,2,8.29,24.5
16125,814,2111,232.32,2,8.29,116.16
16126,205,2082,111.06,3,8.28,37.02
16127,897,1895,141.12,7,8.28,20.16
16128,690,2850,84.36,4,8.28,21.09
3281,815,1174,137.16,1,8.28,137.16
9208,179,3002,56.9214,6,8.28,9.4869
16129,160,1803,50.16,1,8.28,50.16
10603,281,3080,78.0,4,8.28,19.5
3348,309,762,119.3772,2,8.28,59.6886
15557,362,2281,141.15,5,8.28,28.23
10251,849,2523,43.6,4,8.28,10.9
16130,1524,1253,100.26,2,8.28,50.13
16131,1011,49,705.072,3,8.28,235.024
12968,6,2006,88.536,7,8.27,12.648
16132,379,997,150.93,3,8.27,50.31
193,360,1075,98.055,3,8.27,32.685
16133,190,1122,308.718,2,8.27,154.359
16134,613,2524,47.0799,3,8.27,15.6933
16135,512,1837,69.0945,5,8.27,13.8189
2618,159,1883,110.646,3,8.27,36.882
16136,364,1844,41.568,6,8.27,6.928
10413,564,715,75.6,2,8.27,37.8
6049,136,2339,16.192,2,8.27,8.096
16137,250,938,244.5,2,8.27,122.25
16138,738,192,181.884,1,8.27,181.884
10059,1433,2769,53.28,1,8.27,53.28
6035,1079,557,32.19,1,8.27,32.19
3321,800,2397,63.04,2,8.27,31.52
16139,133,532,89.504,2,8.27,44.752
16140,315,330,78.48,1,8.26,78.48
16141,706,1155,88.1,5,8.26,17.619999999999997
1815,547,2282,154.2,4,8.26,38.55
16142,535,2057,123.6,5,8.26,24.72
16143,97,2027,82.35,3,8.26,27.45
8549,743,2158,111.72,4,8.26,27.93
16144,800,704,317.4003,3,8.26,105.8001
16145,837,524,101.76,2,8.26,50.88
6694,543,960,207.684,4,8.26,51.921
4611,577,3118,37.7982,3,8.26,12.599400000000001
16146,684,2343,43.5,3,8.26,14.5
16147,952,986,141.96,2,8.26,70.98
10177,1154,2206,46.656,4,8.26,11.664
16148,1460,1218,100.74,2,8.26,50.37
16149,1561,2315,200.88,4,8.26,50.22
11893,448,667,97.86,2,8.26,48.93
12727,1020,2100,59.19,1,8.26,59.19
2690,157,1550,29.98,1,8.26,29.98
16150,789,2827,117.6,4,8.25,29.4
16151,123,2743,108.6288,4,8.25,27.1572
16152,348,3279,85.14,2,8.25,42.57
16153,900,375,156.744,2,8.25,78.372
8162,11,2525,65.79,9,8.25,7.3100000000000005
1206,720,1060,104.85,3,8.25,34.949999999999996
16154,1179,3221,72.0,6,8.25,12.0
8419,791,1230,97.12,2,8.25,48.56
16155,254,1454,87.456,3,8.25,29.152
12708,534,1529,95.06948,1,8.25,95.06948
16156,310,2078,158.1,5,8.25,31.619999999999997
14889,758,857,88.76,2,8.24,44.38
16157,168,2249,84.12,3,8.24,28.040000000000003
16158,224,373,280.92,2,8.24,140.46
16029,718,2052,84.375,5,8.24,16.875
2919,135,1285,228.744,3,8.24,76.248
5887,430,2670,113.04,6,8.24,18.84
1626,611,1676,62.9004,4,8.24,15.7251
15082,147,1866,96.2505,3,8.24,32.0835
2563,308,3029,52.74,2,8.24,26.37
16159,140,3192,39.42,6,8.24,6.57
11221,163,1732,98.16,6,8.24,16.36
16160,33,1091,154.44,3,8.24,51.48
5269,1011,1044,122.91,3,8.24,40.97
16161,630,257,262.14,1,8.24,262.14
16162,1410,1339,78.309,1,8.24,78.309
10008,857,1803,100.32,2,8.24,50.16
5678,1152,821,79.74,1,8.24,79.74
2762,125,2209,140.56,7,8.24,20.080000000000002
8946,810,1245,54.0,3,8.24,18.0
16163,464,1070,87.3,5,8.24,17.46
9042,463,1536,131.67,3,8.23,43.88999999999999
376,316,3126,85.14,3,8.23,28.38
7144,504,2279,31.482,3,8.23,10.494
11621,935,2571,87.42,2,8.23,43.71
2823,117,2247,53.7,1,8.23,53.7
12270,79,1950,134.46,4,8.23,33.615
16164,225,2288,114.84,6,8.23,19.14
3351,228,1798,114.9,5,8.23,22.98
9759,63,2009,139.86,7,8.23,19.98
16165,695,1675,83.36,1,8.23,83.36
16166,121,1669,64.944,3,8.23,21.648
16167,168,2526,79.47,3,8.23,26.49
1595,44,1670,76.864,2,8.23,38.432
7517,1373,2527,44.79,1,8.23,44.79
15645,1388,2170,25.38,2,8.23,12.69
16168,1320,2528,100.02,2,8.23,50.01
16169,1425,1208,121.14,6,8.23,20.19
16170,661,2006,84.32,4,8.23,21.08
9441,803,2195,60.16,4,8.23,15.04
16171,921,2111,464.64,4,8.22,116.16
5898,74,2775,53.64,3,8.22,17.88
3533,112,1834,63.36,3,8.22,21.12
3324,484,940,153.972,2,8.22,76.986
13073,237,1378,105.3,2,8.22,52.65
16172,356,2209,90.36,3,8.22,30.12
16173,998,1159,105.48,4,8.22,26.37
3166,1091,2301,75.24,4,8.22,18.81
3414,429,1142,136.62,2,8.22,68.31
16174,568,1471,158.4198,2,8.22,79.2099
5492,1006,2507,102.9,5,8.22,20.580000000000002
13952,509,1687,146.412,7,8.22,20.916
3252,512,2431,95.688,2,8.22,47.844
16175,25,1053,149.97,3,8.22,49.99
16176,356,141,165.98,1,8.22,165.98
16177,414,2529,34.77,3,8.22,11.590000000000002
16178,1138,1348,65.592,2,8.22,32.796
16179,1446,751,104.88,1,8.22,104.88
16180,699,1943,96.78,3,8.21,32.26
1442,899,2561,102.27,7,8.21,14.61
4408,611,1694,78.288,2,8.21,39.144
10922,411,2500,58.98,2,8.21,29.49
10083,741,1906,140.76,3,8.21,46.919999999999995
9912,497,2712,39.0,4,8.21,9.75
8716,602,2879,97.335,1,8.21,97.335
1810,700,3059,139.23,3,8.21,46.41
7968,412,3090,68.64,8,8.21,8.58
16181,777,2631,149.445,3,8.21,49.815
16182,358,1985,95.76,6,8.21,15.96
16183,495,1197,100.792,1,8.21,100.792
16184,966,2530,69.52,2,8.21,34.76
10507,21,3210,70.92,12,8.21,5.91
16185,1491,1130,101.46,2,8.21,50.73
16186,539,1238,52.92,1,8.21,52.92
7937,152,2216,58.28,2,8.2,29.14
16187,280,2905,48.96,6,8.2,8.16
16188,515,1884,72.54,3,8.2,24.180000000000003
16189,623,1594,90.84,3,8.2,30.28
16190,619,544,101.97,3,8.2,33.99
12178,489,1608,185.76,9,8.2,20.64
3605,880,2769,95.904,2,8.2,47.952
11296,846,1736,69.039,1,8.2,69.039
11830,718,2480,60.6,4,8.2,15.15
16191,758,1505,67.752,2,8.2,33.876
1535,815,2020,29.01,1,8.2,29.01
16192,353,1828,82.044,8,8.2,10.2555
34,34,2765,35.397,3,8.2,11.799
8217,302,1059,163.1448,2,8.2,81.5724
16193,846,1468,78.256,2,8.2,39.128
16194,131,1611,61.96,2,8.2,30.98
16195,118,1362,145.764,2,8.2,72.882
8174,742,1433,45.68,2,8.2,22.84
10689,1459,2610,47.76,4,8.2,11.94
16196,1524,2734,53.52,4,8.2,13.38
16197,467,1282,162.06,3,8.2,54.02
16198,877,1527,109.04,2,8.19,54.52
16199,169,2013,73.53,3,8.19,24.51
8040,251,1052,133.5,5,8.19,26.7
16200,493,2622,141.33,7,8.19,20.19
16201,513,2368,50.4,6,8.19,8.4
16202,1157,996,248.22,2,8.19,124.11
10672,213,2423,95.28,4,8.19,23.82
16203,59,2338,70.92,4,8.19,17.73
16204,546,2239,119.8,4,8.19,29.95
16205,631,2531,71.976,3,8.19,23.992
16206,166,716,129.3,2,8.19,64.65
7079,267,402,107.28,2,8.19,53.64
5849,1034,776,50.52,1,8.19,50.52
16207,1532,1476,30.204,2,8.19,15.102
16208,478,3155,79.62,3,8.19,26.540000000000003
15875,243,538,131.28,4,8.18,32.82
16209,24,575,85.6284,1,8.18,85.6284
16210,15,750,159.296,2,8.18,79.648
1365,39,2058,88.8,4,8.18,22.2
13811,330,2637,22.005,1,8.18,22.005
3779,647,1324,68.295,1,8.18,68.295
9139,827,2171,34.65,2,8.18,17.325
16211,847,2653,44.52,2,8.18,22.26
16212,253,1318,110.7,2,8.18,55.35
9345,675,1341,99.6135,5,8.18,19.9227
12934,14,2937,97.32,2,8.18,48.66
7367,560,2176,145.53,3,8.18,48.51
13855,206,1528,70.95,3,8.18,23.650000000000002
16213,62,1636,85.9,2,8.18,42.95
786,290,1626,30.98,1,8.18,30.98
9998,1187,2532,36.384,8,8.18,4.548
6004,516,2533,107.28,12,8.18,8.94
16214,507,1174,137.16,1,8.18,137.16
10466,816,678,51.6,1,8.18,51.6
4147,898,2534,45.48,6,8.17,7.579999999999999
16215,105,1045,104.1,5,8.17,20.82
16216,718,931,137.712,3,8.17,45.903999999999996
16217,92,1643,143.91,3,8.17,47.97
16218,899,2519,163.8,7,8.17,23.400000000000002
2488,792,2535,68.868,2,8.17,34.434
13584,1537,370,64.26,1,8.17,64.26
11965,1460,702,121.05,1,8.17,121.05
16219,1539,2041,66.12,4,8.17,16.53
14461,1473,2261,97.92,2,8.17,48.96
7479,1346,2433,188.16,4,8.17,47.04
2502,397,3121,82.7,5,8.17,16.54
14769,1151,1929,131.94,6,8.16,21.99
1130,337,988,93.42,2,8.16,46.71
8154,636,2717,32.04,2,8.16,16.02
16220,455,2297,103.62,2,8.16,51.81
16221,460,2158,83.79,3,8.16,27.930000000000003
4464,41,1330,44.28,2,8.16,22.14
11444,898,2722,65.34,9,8.16,7.260000000000001
16222,237,1559,150.606,3,8.16,50.202
16223,592,1101,213.705,5,8.16,42.741
16224,109,2536,45.98,2,8.16,22.99
16225,804,2141,36.624,3,8.16,12.208
16226,27,2363,62.808,3,8.16,20.936
16227,467,592,172.764,2,8.16,86.382
16228,1392,561,128.37,1,8.16,128.37
16229,687,276,98.1,2,8.16,49.05
2933,537,2219,38.904,2,8.16,19.452
7025,502,2627,55.56,3,8.15,18.52
16230,671,2018,84.69,3,8.15,28.23
5665,415,2650,85.02,2,8.15,42.51
8913,324,3059,139.23,3,8.15,46.41
16231,315,2565,34.74,3,8.15,11.58
16232,733,2073,113.46,2,8.15,56.73
16233,325,1040,131.868,2,8.15,65.934
16234,303,2537,82.656,9,8.15,9.184000000000001
16235,181,1860,198.744,4,8.15,49.686
209,187,2197,34.92,1,8.15,34.92
3365,1111,1659,107.07,1,8.15,107.07
9309,617,548,136.38,1,8.15,136.38
5965,483,3506,43.86,3,8.15,14.62
16236,22,2653,74.2,5,8.15,14.84
10237,222,520,288.08268,3,8.15,96.02756
16237,263,3321,19.332,3,8.14,6.444
15758,114,3058,133.584,3,8.14,44.528
371,311,1578,375.9,7,8.14,53.699999999999996
2366,456,2368,65.34,6,8.14,10.89
1081,441,1040,65.934,1,8.14,65.934
16238,757,2854,23.841,1,8.14,23.841
16239,12,2924,30.7665,5,8.14,6.1533
10310,632,1690,167.76,5,8.14,33.552
16240,716,882,177.225,5,8.14,35.445
16241,105,2538,29.74,1,8.14,29.74
16242,1564,1369,49.86,1,8.14,49.86
16243,293,2945,44.964,1,8.14,44.964
2179,383,2855,53.5,5,8.14,10.7
7583,95,480,176.64,2,8.14,88.32
16244,615,214,94.72,1,8.13,94.72
6519,429,2134,69.84,5,8.13,13.968
16245,304,524,67.84,2,8.13,33.92
8008,703,1847,96.0,5,8.13,19.2
5197,113,2158,55.86,2,8.13,27.93
16246,896,1793,102.72,4,8.13,25.68
16247,918,1094,163.62,3,8.13,54.54
16248,584,2539,87.966,2,8.13,43.983
132,68,1317,33.615,3,8.13,11.205
8230,308,1363,111.024,2,8.13,55.512
9057,93,753,166.14,2,8.13,83.07
16249,401,3297,53.97,7,8.13,7.71
16250,500,3038,86.5926,6,8.13,14.4321
16251,590,1914,47.412,2,8.13,23.706
16239,12,1271,35.9976,2,8.13,17.9988
9226,851,2284,43.47,1,8.13,43.47
16252,1529,2018,56.46,2,8.13,28.23
16253,1237,1652,102.9,2,8.13,51.45
7572,798,149,92.817,1,8.13,92.817
16254,817,824,85.68,2,8.13,42.84
16255,561,668,105.84,2,8.12,52.92
10110,683,1866,58.6,2,8.12,29.3
16256,1133,2941,66.48,4,8.12,16.62
16257,466,1785,50.949,3,8.12,16.983
16258,484,2615,71.3433,7,8.12,10.1919
502,403,2195,112.8,5,8.12,22.56
7869,540,868,46.94,1,8.12,46.94
13238,87,1246,141.42,5,8.12,28.284
4843,755,1302,103.56,2,8.12,51.78
8789,1050,601,106.044,1,8.12,106.044
16259,1516,759,244.98,2,8.12,122.49
16260,1567,1720,109.2,8,8.12,13.65
6063,982,762,112.62,1,8.12,112.62
14729,369,1878,96.42,5,8.11,19.284
16261,607,1040,219.78,3,8.11,73.26
16262,909,2421,54.12,2,8.11,27.06
16263,324,3567,110.16,9,8.11,12.24
8932,112,2004,136.26,2,8.11,68.13
13995,827,1338,116.508,2,8.11,58.254
14135,115,3172,40.176,3,8.11,13.392000000000001
2163,668,1675,166.72,2,8.11,83.36
16264,248,382,59.994,1,8.11,59.994
16265,319,1345,105.52,4,8.11,26.38
16266,1160,675,103.572,2,8.11,51.786
16267,1293,2517,118.8,4,8.11,29.7
13515,1425,518,504.0,4,8.11,126.0
16268,614,1719,44.94,2,8.11,22.47
16269,1563,1126,55.14,1,8.11,55.14
16270,210,1253,90.234,6,8.11,15.039
2773,564,2057,65.92,4,8.11,16.48
1972,902,2587,133.344,3,8.11,44.448
9274,639,439,53.28,3,8.11,17.76
16271,2,1608,109.52,4,8.1,27.38
8696,168,2443,154.26,3,8.1,51.419999999999995
7120,182,1648,29.01,1,8.1,29.01
2917,271,1454,21.48,2,8.1,10.74
16272,205,1904,105.42,2,8.1,52.71
16273,496,2496,54.816,3,8.1,18.272000000000002
3714,102,1332,46.51,1,8.1,46.51
5884,404,1258,122.352,3,8.1,40.784
2952,1061,1057,98.64,2,8.1,49.32
16274,753,2206,174.96,6,8.1,29.16
16275,592,772,157.2848,2,8.09,78.6424
9706,155,2171,66.72,4,8.09,16.68
16276,569,1040,183.15,5,8.09,36.63
16277,37,2974,189.756,7,8.09,27.108
7116,106,1542,96.84,2,8.09,48.42
9550,859,1495,115.11,3,8.09,38.37
16278,31,870,66.33,3,8.09,22.11
10282,1119,1368,157.302,3,8.09,52.434
16279,1131,2115,81.18,3,8.09,27.060000000000002
16280,731,2174,77.535,2,8.09,38.7675
187,169,2939,43.98,1,8.09,43.98
16281,294,2854,143.046,6,8.09,23.840999999999998
16282,219,1457,66.36,4,8.09,16.59
5079,1170,1973,24.48,2,8.09,12.24
11206,1255,839,66.684,1,8.09,66.684
7223,355,1947,94.02,2,8.09,47.01
16283,1506,2778,100.2,4,8.09,25.05
5384,903,803,89.248,2,8.08,44.624
16284,196,2545,96.95,5,8.08,19.39
16285,28,2377,163.05,5,8.08,32.61
2526,219,2331,37.8,2,8.08,18.9
77,76,3092,24.84,2,8.08,12.42
13994,17,2680,75.87,3,8.08,25.290000000000003
10593,309,383,70.308,2,8.08,35.154
16286,123,1886,182.7546,7,8.08,26.1078
16287,215,1316,149.931,3,8.08,49.977000000000004
10899,449,2769,213.12,4,8.08,53.28
16288,92,974,117.126,1,8.08,117.126
4801,703,2540,35.154,3,8.08,11.718000000000002
16289,266,2541,56.304,2,8.08,28.152
16290,1124,1354,146.82,3,8.08,48.94
16291,709,1150,55.968,1,8.08,55.968
16292,707,2236,91.008,9,8.08,10.112
16293,449,1233,55.176,3,8.08,18.392
16294,259,1699,48.33,1,8.08,48.33
16295,49,2303,95.28,3,8.08,31.76
16296,14,1322,112.92,3,8.08,37.64
16297,1008,1963,96.12,6,8.08,16.02
9270,742,1565,44.24,4,8.07,11.06
9385,206,1104,130.0,5,8.07,26.0
16298,991,2703,50.04,3,8.07,16.68
6810,824,2007,137.4,5,8.07,27.48
12695,859,1101,125.8485,5,8.07,25.1697
16299,405,3129,47.52,3,8.07,15.840000000000002
16300,555,2433,117.6,5,8.07,23.52
7030,588,1387,63.9,5,8.07,12.78
16301,57,1322,104.9,5,8.07,20.98
16302,595,1680,61.96,2,8.07,30.98
16303,569,1860,120.666,2,8.07,60.333
11446,623,1632,90.48,3,8.07,30.16
16304,1252,329,152.652,1,8.07,152.652
12846,1329,1356,175.83,1,8.07,175.83
16305,1566,1875,95.517,1,8.07,95.517
16306,1041,3598,107.94,2,8.07,53.97
663,93,1070,52.38,3,8.07,17.46
16307,751,2099,119.52,8,8.06,14.94
6913,964,184,132.84,2,8.06,66.42
16308,37,2446,104.328,7,8.06,14.904
4286,358,2575,74.115,3,8.06,24.705
16309,412,1066,100.38,1,8.06,100.38
16310,706,2187,60.2928,2,8.06,30.1464
16311,319,3191,165.9,7,8.06,23.7
3848,1156,2542,133.44,8,8.06,16.68
7066,32,486,177.6,2,8.06,88.8
8558,414,2057,65.92,5,8.06,13.184000000000001
16312,294,1657,124.32,3,8.06,41.44
2446,68,1302,51.78,1,8.05,51.78
5836,802,2478,35.55,3,8.05,11.85
6918,705,1742,93.6,3,8.05,31.2
16313,166,1659,214.14,2,8.05,107.07
13969,1017,2263,187.785,5,8.05,37.557
5402,276,2185,35.97,3,8.05,11.99
16314,440,1467,47.516,2,8.05,23.758
13109,345,2543,95.144,7,8.05,13.592
16315,928,1109,95.976,3,8.05,31.992
16316,704,1986,63.84,4,8.05,15.96
16317,296,2732,71.6,10,8.05,7.159999999999999
12213,705,1275,132.58,7,8.04,18.94
2575,352,1129,113.82,3,8.04,37.94
16318,437,1934,103.2,4,8.04,25.8
12883,358,2665,88.128,2,8.04,44.064
16319,556,3119,188.16,4,8.04,47.04
14331,1053,863,38.367,1,8.04,38.367
16320,634,1659,107.07,1,8.04,107.07
16321,857,934,42.48,1,8.04,42.48
5398,755,2888,26.64,4,8.04,6.66
16322,1461,974,104.112,2,8.04,52.056
16323,1208,1338,63.84,2,8.04,31.92
16324,299,2491,58.52,7,8.04,8.360000000000001
8719,228,548,145.472,4,8.03,36.368
16325,100,2824,63.552,8,8.03,7.944
11829,651,1866,123.06,7,8.03,17.580000000000002
16326,625,1944,85.46,1,8.03,85.46
16327,140,2044,70.56,7,8.03,10.08
16328,763,2087,57.12,4,8.03,14.28
2130,553,2840,147.96,3,8.03,49.32
6454,758,1980,84.6,4,8.03,21.15
8384,207,2007,174.7728,6,8.03,29.1288
16329,262,1848,82.944,3,8.03,27.648
4088,345,2064,44.46,3,8.03,14.82
2208,964,2382,53.568,4,8.03,13.392
16330,1568,1731,86.928,2,8.03,43.464
2891,883,1730,135.84,8,8.03,16.98
16331,1477,3482,138.24,12,8.03,11.520000000000001
16332,884,3194,118.24,4,8.03,29.56
16333,422,2154,110.88,7,8.03,15.84
16334,685,1984,40.92,5,8.02,8.184000000000001
14,14,1624,70.48,4,8.02,17.62
16335,919,750,119.472,2,8.02,59.736
16142,535,350,248.022,2,8.02,124.011
8256,302,206,1010.94,7,8.02,144.42000000000002
16336,922,2204,64.56,4,8.02,16.14
16337,824,1575,192.06,6,8.02,32.01
16338,76,2664,58.5,3,8.02,19.5
9426,1078,3613,50.6892,4,8.02,12.6723
12758,815,1921,47.952,3,8.02,15.984
2926,211,2178,171.96,5,8.02,34.392
5276,74,2384,59.52,3,8.02,19.84
16339,571,2544,67.9,5,8.02,13.580000000000002
10033,902,1588,119.64,6,8.02,19.94
16340,459,1931,65.2,2,8.01,32.6
12233,440,1106,61.308,3,8.01,20.436
12294,6,1522,102.9,5,8.01,20.580000000000002
6635,274,2808,51.45,5,8.01,10.290000000000001
16066,636,568,141.8055,1,8.01,141.8055
16341,458,1330,46.9368,4,8.01,11.7342
16342,1076,2737,62.88,8,8.01,7.86
3305,1106,2396,37.35,1,8.01,37.35
8605,155,208,111.93568,1,8.0,111.93568
5774,1085,1792,75.69,3,8.0,25.23
14878,880,1693,185.76,4,8.0,46.44
16343,181,2341,24.72,2,8.0,12.36
1138,316,2753,25.137,1,8.0,25.137
11416,321,2538,71.376,3,8.0,23.792
16344,932,2294,58.05,3,8.0,19.349999999999998
9613,179,925,129.552,3,8.0,43.184
13294,911,500,174.33,1,8.0,174.33
16345,843,2451,47.4,1,8.0,47.4
